9.750000000000000000e+02,3.750000000000000000e+02,6.100000000000000000e+03,2.700000000000000000e+03,1.749999999999999889e-01,2.000000000000000000e+01,2.000000000000000000e+01,1.300000000000000000e+02,4.500000000000000000e+01,6.000000000000000000e+01,9.436055285320250618e+01,2.855368312784129969e+01,2.862427091181330141e+01
9.250000000000000000e+02,2.500000000000000000e+02,7.300000000000000000e+03,1.300000000000000000e+03,2.500000000000000000e-01,2.000000000000000000e+01,2.000000000000000000e+01,1.300000000000000000e+02,5.000000000000000000e+01,6.000000000000000000e+01,1.041721434175399992e+02,1.277179508717740042e+01,1.265442684564509968e+01
9.500000000000000000e+02,3.750000000000000000e+02,2.600000000000000000e+03,1.200000000000000000e+03,2.999999999999999889e-01,2.000000000000000000e+01,2.000000000000000000e+01,5.000000000000000000e+01,4.500000000000000000e+01,6.000000000000000000e+01,4.837688674629200136e+01,1.247694648720599986e+01,1.246538309048620086e+01
9.750000000000000000e+02,4.750000000000000000e+02,4.600000000000000000e+03,1.700000000000000000e+03,4.000000000000000222e-01,2.000000000000000000e+01,2.000000000000000000e+01,1.150000000000000000e+02,5.000000000000000000e+01,6.000000000000000000e+01,7.389213103156930629e+01,2.192947791078750086e+01,2.203531601526350059e+01
5.250000000000000000e+02,2.500000000000000000e+02,8.000000000000000000e+03,2.000000000000000000e+03,3.750000000000000000e-01,2.000000000000000000e+01,2.000000000000000000e+01,5.500000000000000000e+01,4.000000000000000000e+01,6.000000000000000000e+01,8.465118388543790218e+01,1.725908612199080139e+01,1.729216927460170083e+01
9.250000000000000000e+02,3.750000000000000000e+02,3.700000000000000000e+03,1.100000000000000000e+03,1.000000000000000056e-01,2.000000000000000000e+01,2.000000000000000000e+01,1.350000000000000000e+02,3.500000000000000000e+01,6.000000000000000000e+01,5.229462530226010131e+01,1.352214660332770002e+01,1.347828564810719953e+01
8.250000000000000000e+02,3.000000000000000000e+02,4.800000000000000000e+03,1.700000000000000000e+03,1.499999999999999944e-01,2.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+02,3.000000000000000000e+01,6.000000000000000000e+01,6.572054409487449789e+01,1.681678707050910049e+01,1.682115592770319878e+01
7.500000000000000000e+02,3.750000000000000000e+02,3.900000000000000000e+03,1.000000000000000000e+03,3.250000000000000111e-01,2.000000000000000000e+01,2.000000000000000000e+01,6.500000000000000000e+01,4.000000000000000000e+01,6.000000000000000000e+01,5.375763128286590131e+01,1.214532904125650070e+01,1.215776919317320015e+01
6.000000000000000000e+02,2.500000000000000000e+02,3.800000000000000000e+03,1.000000000000000000e+03,1.749999999999999889e-01,2.000000000000000000e+01,2.000000000000000000e+01,5.500000000000000000e+01,2.500000000000000000e+01,6.000000000000000000e+01,4.494203666350360038e+01,9.231393838517700345e+00,9.382586441567319469e+00
5.750000000000000000e+02,3.000000000000000000e+02,3.500000000000000000e+03,1.400000000000000000e+03,2.500000000000000000e-01,2.000000000000000000e+01,2.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,6.000000000000000000e+01,4.169119139728619672e+01,1.190810370340770064e+01,1.200844440135429991e+01
8.250000000000000000e+02,2.750000000000000000e+02,7.100000000000000000e+03,1.600000000000000000e+03,2.500000000000000000e-01,2.000000000000000000e+01,2.000000000000000000e+01,1.250000000000000000e+02,3.000000000000000000e+01,6.000000000000000000e+01,9.205906142036539563e+01,1.625302234973619875e+01,1.619266654468869859e+01
8.250000000000000000e+02,2.750000000000000000e+02,4.100000000000000000e+03,1.100000000000000000e+03,2.250000000000000056e-01,2.000000000000000000e+01,2.000000000000000000e+01,1.050000000000000000e+02,3.000000000000000000e+01,6.000000000000000000e+01,5.547991111150039956e+01,1.087728820292699972e+01,1.077691657416569981e+01
9.500000000000000000e+02,3.250000000000000000e+02,2.500000000000000000e+03,1.100000000000000000e+03,4.000000000000000222e-01,2.000000000000000000e+01,2.000000000000000000e+01,8.500000000000000000e+01,4.000000000000000000e+01,6.000000000000000000e+01,4.263998138120120274e+01,1.034415987745000010e+01,1.036613418447329948e+01
8.000000000000000000e+02,3.250000000000000000e+02,7.300000000000000000e+03,1.700000000000000000e+03,5.000000000000000278e-02,2.000000000000000000e+01,2.000000000000000000e+01,6.000000000000000000e+01,4.500000000000000000e+01,6.000000000000000000e+01,1.066553338429220048e+02,1.897626606351819945e+01,1.883094359909960147e+01
6.000000000000000000e+02,2.500000000000000000e+02,4.900000000000000000e+03,2.200000000000000000e+03,3.750000000000000000e-01,2.000000000000000000e+01,2.000000000000000000e+01,6.000000000000000000e+01,2.500000000000000000e+01,6.000000000000000000e+01,5.890298603987199755e+01,1.767416605769329863e+01,1.768220645105609989e+01
8.750000000000000000e+02,3.500000000000000000e+02,6.100000000000000000e+03,1.700000000000000000e+03,4.249999999999999889e-01,2.000000000000000000e+01,2.000000000000000000e+01,6.000000000000000000e+01,3.000000000000000000e+01,6.000000000000000000e+01,9.592963960292949821e+01,1.953727715004200149e+01,1.953680092921389999e+01
8.250000000000000000e+02,2.750000000000000000e+02,7.600000000000000000e+03,2.300000000000000000e+03,4.249999999999999889e-01,2.000000000000000000e+01,2.000000000000000000e+01,3.000000000000000000e+01,4.500000000000000000e+01,6.000000000000000000e+01,1.227713291933699935e+02,2.015584271146190076e+01,1.999841710388970029e+01
9.500000000000000000e+02,4.500000000000000000e+02,5.300000000000000000e+03,2.000000000000000000e+03,2.500000000000000000e-01,2.000000000000000000e+01,2.000000000000000000e+01,4.000000000000000000e+01,5.000000000000000000e+01,6.000000000000000000e+01,9.422083119909980553e+01,2.495429343406589950e+01,2.506424573871669992e+01
5.750000000000000000e+02,3.000000000000000000e+02,5.200000000000000000e+03,1.500000000000000000e+03,4.000000000000000222e-01,2.000000000000000000e+01,2.000000000000000000e+01,1.150000000000000000e+02,2.500000000000000000e+01,6.000000000000000000e+01,4.973207015125920094e+01,1.552821006766079925e+01,1.525220230361830076e+01
7.750000000000000000e+02,3.250000000000000000e+02,6.100000000000000000e+03,2.600000000000000000e+03,4.000000000000000222e-01,2.000000000000000000e+01,2.000000000000000000e+01,1.050000000000000000e+02,3.000000000000000000e+01,6.000000000000000000e+01,8.122559343802619480e+01,2.505440977737270103e+01,2.510590261177160087e+01
8.000000000000000000e+02,3.750000000000000000e+02,2.900000000000000000e+03,1.100000000000000000e+03,1.499999999999999944e-01,2.000000000000000000e+01,2.000000000000000000e+01,1.250000000000000000e+02,3.000000000000000000e+01,6.000000000000000000e+01,3.678963889991889857e+01,1.312469017494790080e+01,1.302616474384920053e+01
9.250000000000000000e+02,4.000000000000000000e+02,4.800000000000000000e+03,2.100000000000000000e+03,1.000000000000000056e-01,2.000000000000000000e+01,2.000000000000000000e+01,7.000000000000000000e+01,4.000000000000000000e+01,6.000000000000000000e+01,7.874587057156260528e+01,2.433505398442299850e+01,2.441687559115510098e+01
5.250000000000000000e+02,2.500000000000000000e+02,8.000000000000000000e+03,1.900000000000000000e+03,3.499999999999999778e-01,2.000000000000000000e+01,2.000000000000000000e+01,3.000000000000000000e+01,2.500000000000000000e+01,6.000000000000000000e+01,9.214635202114899926e+01,1.774823627591390007e+01,1.770543454249310145e+01
5.000000000000000000e+02,2.500000000000000000e+02,6.800000000000000000e+03,1.200000000000000000e+03,2.999999999999999889e-01,2.000000000000000000e+01,2.000000000000000000e+01,8.500000000000000000e+01,4.000000000000000000e+01,6.000000000000000000e+01,6.256001214190379756e+01,1.188146147021499921e+01,1.185239045982319972e+01
8.500000000000000000e+02,4.000000000000000000e+02,7.100000000000000000e+03,2.800000000000000000e+03,4.000000000000000222e-01,2.000000000000000000e+01,2.000000000000000000e+01,1.500000000000000000e+02,4.500000000000000000e+01,6.000000000000000000e+01,9.395999883141500675e+01,3.088679345457569880e+01,3.087065050371939989e+01
6.250000000000000000e+02,3.000000000000000000e+02,6.300000000000000000e+03,2.100000000000000000e+03,1.499999999999999944e-01,2.000000000000000000e+01,2.000000000000000000e+01,5.500000000000000000e+01,5.000000000000000000e+01,6.000000000000000000e+01,7.682836556065099387e+01,1.907749597819470111e+01,1.901252303174990033e+01
9.250000000000000000e+02,3.500000000000000000e+02,2.600000000000000000e+03,1.100000000000000000e+03,3.250000000000000111e-01,2.000000000000000000e+01,2.000000000000000000e+01,1.100000000000000000e+02,4.500000000000000000e+01,6.000000000000000000e+01,4.069196726291429655e+01,1.105246706730430084e+01,1.107625312342070067e+01
7.750000000000000000e+02,3.250000000000000000e+02,6.500000000000000000e+03,2.000000000000000000e+03,2.000000000000000111e-01,2.000000000000000000e+01,2.000000000000000000e+01,7.500000000000000000e+01,4.000000000000000000e+01,6.000000000000000000e+01,8.931593011287739614e+01,2.066433374116180133e+01,2.071957952304410000e+01
5.250000000000000000e+02,2.500000000000000000e+02,2.700000000000000000e+03,1.200000000000000000e+03,7.499999999999999722e-02,2.000000000000000000e+01,2.000000000000000000e+01,8.000000000000000000e+01,3.500000000000000000e+01,6.000000000000000000e+01,2.681356175895140126e+01,9.523787986186540877e+00,9.481056510904540602e+00
5.500000000000000000e+02,2.500000000000000000e+02,5.000000000000000000e+03,1.000000000000000000e+03,3.750000000000000000e-01,2.000000000000000000e+01,2.000000000000000000e+01,1.150000000000000000e+02,3.500000000000000000e+01,6.000000000000000000e+01,4.538131825372820316e+01,9.496562765060160061e+00,9.565612178488079209e+00
5.500000000000000000e+02,2.750000000000000000e+02,4.300000000000000000e+03,1.200000000000000000e+03,3.750000000000000000e-01,2.000000000000000000e+01,2.000000000000000000e+01,8.500000000000000000e+01,3.500000000000000000e+01,6.000000000000000000e+01,4.340727615456020061e+01,1.117006908239240026e+01,1.113652782865350055e+01
8.000000000000000000e+02,4.000000000000000000e+02,4.800000000000000000e+03,1.300000000000000000e+03,1.499999999999999944e-01,2.000000000000000000e+01,2.000000000000000000e+01,3.000000000000000000e+01,4.500000000000000000e+01,6.000000000000000000e+01,7.656668288588599580e+01,1.634098063351380148e+01,1.636289685358229917e+01
7.750000000000000000e+02,4.000000000000000000e+02,5.300000000000000000e+03,2.000000000000000000e+03,1.499999999999999944e-01,2.000000000000000000e+01,2.000000000000000000e+01,1.400000000000000000e+02,4.500000000000000000e+01,6.000000000000000000e+01,6.379179234095889939e+01,2.314308732042589867e+01,2.304216114499159929e+01
8.750000000000000000e+02,4.250000000000000000e+02,6.100000000000000000e+03,2.900000000000000000e+03,1.250000000000000000e-01,2.000000000000000000e+01,2.000000000000000000e+01,6.000000000000000000e+01,2.500000000000000000e+01,6.000000000000000000e+01,9.960386709609089451e+01,3.635301911332940250e+01,3.627221376326720303e+01
7.000000000000000000e+02,3.000000000000000000e+02,7.200000000000000000e+03,1.200000000000000000e+03,3.499999999999999778e-01,2.000000000000000000e+01,2.000000000000000000e+01,1.300000000000000000e+02,5.000000000000000000e+01,6.000000000000000000e+01,7.918087085922650203e+01,1.377888610228669997e+01,1.357194911590760000e+01
7.250000000000000000e+02,3.250000000000000000e+02,6.800000000000000000e+03,2.200000000000000000e+03,7.499999999999999722e-02,2.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,3.000000000000000000e+01,6.000000000000000000e+01,8.541511238302460640e+01,2.355904725025829904e+01,2.361201824905539937e+01
8.750000000000000000e+02,3.500000000000000000e+02,4.200000000000000000e+03,1.000000000000000000e+03,2.250000000000000056e-01,2.000000000000000000e+01,2.000000000000000000e+01,7.000000000000000000e+01,2.500000000000000000e+01,6.000000000000000000e+01,6.519154913807250296e+01,1.238117349988429972e+01,1.239230042001170062e+01
9.500000000000000000e+02,2.500000000000000000e+02,4.200000000000000000e+03,1.000000000000000000e+03,3.750000000000000000e-01,2.000000000000000000e+01,2.000000000000000000e+01,3.000000000000000000e+01,2.500000000000000000e+01,6.000000000000000000e+01,7.690090529250190343e+01,9.482625040754930623e+00,9.517967435241500240e+00
7.750000000000000000e+02,2.750000000000000000e+02,4.700000000000000000e+03,1.600000000000000000e+03,1.250000000000000000e-01,2.000000000000000000e+01,2.000000000000000000e+01,1.100000000000000000e+02,2.500000000000000000e+01,6.000000000000000000e+01,5.964206739245000222e+01,1.538005082984940053e+01,1.530233038388140088e+01
9.500000000000000000e+02,4.750000000000000000e+02,4.100000000000000000e+03,1.000000000000000000e+03,3.499999999999999778e-01,2.000000000000000000e+01,2.000000000000000000e+01,8.000000000000000000e+01,4.000000000000000000e+01,6.000000000000000000e+01,6.671607837226869719e+01,1.500311315033770043e+01,1.502725437921129981e+01
9.750000000000000000e+02,4.500000000000000000e+02,6.100000000000000000e+03,1.100000000000000000e+03,4.249999999999999889e-01,2.000000000000000000e+01,2.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+01,6.000000000000000000e+01,1.098402838269159929e+02,1.714278836758110103e+01,1.698682028512299880e+01
6.500000000000000000e+02,3.000000000000000000e+02,6.000000000000000000e+03,2.100000000000000000e+03,1.000000000000000056e-01,2.000000000000000000e+01,2.000000000000000000e+01,3.500000000000000000e+01,2.500000000000000000e+01,6.000000000000000000e+01,7.988344280962689936e+01,2.119602383871150053e+01,2.115350832368190126e+01
9.250000000000000000e+02,3.750000000000000000e+02,5.400000000000000000e+03,1.900000000000000000e+03,3.750000000000000000e-01,2.000000000000000000e+01,2.000000000000000000e+01,3.000000000000000000e+01,4.500000000000000000e+01,6.000000000000000000e+01,9.648122934111900406e+01,2.084967204377889871e+01,2.083571789479420033e+01
6.500000000000000000e+02,2.750000000000000000e+02,4.900000000000000000e+03,1.100000000000000000e+03,4.000000000000000222e-01,2.000000000000000000e+01,2.000000000000000000e+01,4.500000000000000000e+01,3.500000000000000000e+01,6.000000000000000000e+01,6.316676552804089795e+01,1.086537845312060035e+01,1.098281583786619997e+01
9.250000000000000000e+02,3.000000000000000000e+02,5.900000000000000000e+03,1.100000000000000000e+03,3.250000000000000111e-01,2.000000000000000000e+01,2.000000000000000000e+01,1.400000000000000000e+02,3.500000000000000000e+01,6.000000000000000000e+01,8.251716188817870545e+01,1.247712433422729994e+01,1.248442477435949982e+01
1.000000000000000000e+03,4.250000000000000000e+02,3.800000000000000000e+03,1.800000000000000000e+03,2.750000000000000222e-01,2.000000000000000000e+01,2.000000000000000000e+01,1.500000000000000000e+02,2.500000000000000000e+01,6.000000000000000000e+01,5.975323778038909950e+01,2.254878891162400123e+01,2.248010106966890120e+01
8.750000000000000000e+02,3.250000000000000000e+02,7.300000000000000000e+03,1.800000000000000000e+03,1.749999999999999889e-01,2.000000000000000000e+01,2.000000000000000000e+01,1.450000000000000000e+02,4.000000000000000000e+01,6.000000000000000000e+01,9.654743558345610666e+01,1.977770361422869883e+01,1.972078803110510137e+01
9.750000000000000000e+02,2.750000000000000000e+02,3.900000000000000000e+03,1.700000000000000000e+03,4.249999999999999889e-01,2.000000000000000000e+01,2.000000000000000000e+01,1.350000000000000000e+02,3.000000000000000000e+01,6.000000000000000000e+01,6.041020401289200237e+01,1.456391589893449989e+01,1.456383858919070029e+01
6.750000000000000000e+02,2.750000000000000000e+02,5.900000000000000000e+03,2.700000000000000000e+03,3.499999999999999778e-01,2.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,4.500000000000000000e+01,6.000000000000000000e+01,7.185183739083190346e+01,2.043847088014510049e+01,2.059044620175830076e+01
5.000000000000000000e+02,2.500000000000000000e+02,2.800000000000000000e+03,1.000000000000000000e+03,1.250000000000000000e-01,2.000000000000000000e+01,2.000000000000000000e+01,9.500000000000000000e+01,5.000000000000000000e+01,6.000000000000000000e+01,2.528845246694089965e+01,7.573620962190510397e+00,7.537332318012380128e+00
8.750000000000000000e+02,2.500000000000000000e+02,4.600000000000000000e+03,1.100000000000000000e+03,2.250000000000000056e-01,2.000000000000000000e+01,2.000000000000000000e+01,1.300000000000000000e+02,2.500000000000000000e+01,6.000000000000000000e+01,6.242254574829460267e+01,1.064222195169869956e+01,1.068918868502770003e+01
5.750000000000000000e+02,2.750000000000000000e+02,2.700000000000000000e+03,1.400000000000000000e+03,1.000000000000000056e-01,2.000000000000000000e+01,2.000000000000000000e+01,7.000000000000000000e+01,5.000000000000000000e+01,6.000000000000000000e+01,3.092419972256649885e+01,1.053577514054959963e+01,1.054218490338680070e+01
5.750000000000000000e+02,3.000000000000000000e+02,2.500000000000000000e+03,1.300000000000000000e+03,4.249999999999999889e-01,2.000000000000000000e+01,2.000000000000000000e+01,1.300000000000000000e+02,3.500000000000000000e+01,6.000000000000000000e+01,2.405072079600740054e+01,1.077868648007819985e+01,1.078860775578669973e+01
8.500000000000000000e+02,2.750000000000000000e+02,3.600000000000000000e+03,1.700000000000000000e+03,3.499999999999999778e-01,2.000000000000000000e+01,2.000000000000000000e+01,2.500000000000000000e+01,2.500000000000000000e+01,6.000000000000000000e+01,6.423780865931929895e+01,1.497965179672149993e+01,1.491995805245250040e+01
6.000000000000000000e+02,2.750000000000000000e+02,2.600000000000000000e+03,1.200000000000000000e+03,4.000000000000000222e-01,2.000000000000000000e+01,2.000000000000000000e+01,1.500000000000000000e+02,4.500000000000000000e+01,6.000000000000000000e+01,2.421768489316989914e+01,9.091457462964729785e+00,9.120986321954900333e+00
8.750000000000000000e+02,3.750000000000000000e+02,5.700000000000000000e+03,2.400000000000000000e+03,2.250000000000000056e-01,2.000000000000000000e+01,2.000000000000000000e+01,6.500000000000000000e+01,3.500000000000000000e+01,6.000000000000000000e+01,9.091863547511930221e+01,2.651318769299970057e+01,2.657739916679339842e+01
5.750000000000000000e+02,3.000000000000000000e+02,3.500000000000000000e+03,1.300000000000000000e+03,1.000000000000000056e-01,2.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+02,4.000000000000000000e+01,6.000000000000000000e+01,3.515125512378010342e+01,1.207223622371749983e+01,1.207764838313790001e+01
8.500000000000000000e+02,4.250000000000000000e+02,7.200000000000000000e+03,3.500000000000000000e+03,4.000000000000000222e-01,2.000000000000000000e+01,2.000000000000000000e+01,3.500000000000000000e+01,4.500000000000000000e+01,6.000000000000000000e+01,1.228394027438949934e+02,3.760691078453950098e+01,3.758172980636670246e+01
5.500000000000000000e+02,2.750000000000000000e+02,5.500000000000000000e+03,2.100000000000000000e+03,3.750000000000000000e-01,2.000000000000000000e+01,2.000000000000000000e+01,5.000000000000000000e+01,4.500000000000000000e+01,6.000000000000000000e+01,6.295561033221049740e+01,1.694751539402859919e+01,1.676469000471620063e+01
5.500000000000000000e+02,2.500000000000000000e+02,6.900000000000000000e+03,2.600000000000000000e+03,2.750000000000000222e-01,2.000000000000000000e+01,2.000000000000000000e+01,6.000000000000000000e+01,4.500000000000000000e+01,6.000000000000000000e+01,7.472336372302210350e+01,1.961906768188270078e+01,1.954813088017669997e+01
5.250000000000000000e+02,2.500000000000000000e+02,5.200000000000000000e+03,1.300000000000000000e+03,7.499999999999999722e-02,2.000000000000000000e+01,2.000000000000000000e+01,1.150000000000000000e+02,3.500000000000000000e+01,6.000000000000000000e+01,4.531644519138600202e+01,1.178889637967500015e+01,1.188050909074999950e+01
9.750000000000000000e+02,4.250000000000000000e+02,6.600000000000000000e+03,3.100000000000000000e+03,3.750000000000000000e-01,2.000000000000000000e+01,2.000000000000000000e+01,6.500000000000000000e+01,2.500000000000000000e+01,6.000000000000000000e+01,1.173529836671540068e+02,3.717781790669359765e+01,3.718834139378790127e+01
9.250000000000000000e+02,3.250000000000000000e+02,7.300000000000000000e+03,2.500000000000000000e+03,1.499999999999999944e-01,2.000000000000000000e+01,2.000000000000000000e+01,8.500000000000000000e+01,3.000000000000000000e+01,6.000000000000000000e+01,1.136539518159970044e+02,2.634131868300379864e+01,2.634088751857850141e+01
6.000000000000000000e+02,2.500000000000000000e+02,5.200000000000000000e+03,1.000000000000000000e+03,5.000000000000000278e-02,2.000000000000000000e+01,2.000000000000000000e+01,1.350000000000000000e+02,3.500000000000000000e+01,6.000000000000000000e+01,4.822624656325790227e+01,9.948154653763550570e+00,1.005175128657399952e+01
8.500000000000000000e+02,2.500000000000000000e+02,4.400000000000000000e+03,2.000000000000000000e+03,4.000000000000000222e-01,2.000000000000000000e+01,2.000000000000000000e+01,1.250000000000000000e+02,3.500000000000000000e+01,6.000000000000000000e+01,6.132146627619290058e+01,1.485476320657300064e+01,1.498706907013439960e+01
7.250000000000000000e+02,3.250000000000000000e+02,5.100000000000000000e+03,1.000000000000000000e+03,2.000000000000000111e-01,2.000000000000000000e+01,2.000000000000000000e+01,1.250000000000000000e+02,5.000000000000000000e+01,6.000000000000000000e+01,5.833914221043389858e+01,1.154571871090299950e+01,1.147043081218600058e+01
6.750000000000000000e+02,3.500000000000000000e+02,6.100000000000000000e+03,2.400000000000000000e+03,4.249999999999999889e-01,2.000000000000000000e+01,2.000000000000000000e+01,1.300000000000000000e+02,2.500000000000000000e+01,6.000000000000000000e+01,6.776464666487899535e+01,2.575767909061699967e+01,2.563691316901839912e+01
9.500000000000000000e+02,3.750000000000000000e+02,5.600000000000000000e+03,2.600000000000000000e+03,2.000000000000000111e-01,2.000000000000000000e+01,2.000000000000000000e+01,8.500000000000000000e+01,3.000000000000000000e+01,6.000000000000000000e+01,9.304954485457679425e+01,2.883104630203889940e+01,2.894842052097260066e+01
1.000000000000000000e+03,3.500000000000000000e+02,4.900000000000000000e+03,2.200000000000000000e+03,3.499999999999999778e-01,2.000000000000000000e+01,2.000000000000000000e+01,6.000000000000000000e+01,3.500000000000000000e+01,6.000000000000000000e+01,9.012500917516510412e+01,2.227253131713170120e+01,2.253348364914710089e+01
8.000000000000000000e+02,3.000000000000000000e+02,2.700000000000000000e+03,1.200000000000000000e+03,4.000000000000000222e-01,2.000000000000000000e+01,2.000000000000000000e+01,7.000000000000000000e+01,3.000000000000000000e+01,6.000000000000000000e+01,4.108952137665060178e+01,1.105408375857440006e+01,1.104925584449610021e+01
7.750000000000000000e+02,4.000000000000000000e+02,5.800000000000000000e+03,1.400000000000000000e+03,1.250000000000000000e-01,2.000000000000000000e+01,2.000000000000000000e+01,1.400000000000000000e+02,2.500000000000000000e+01,6.000000000000000000e+01,6.924677054994829462e+01,1.880620570591189988e+01,1.877002054706229828e+01
5.000000000000000000e+02,2.500000000000000000e+02,7.900000000000000000e+03,2.000000000000000000e+03,3.250000000000000111e-01,2.000000000000000000e+01,2.000000000000000000e+01,2.500000000000000000e+01,5.000000000000000000e+01,6.000000000000000000e+01,8.974970479197520490e+01,1.661298836597499928e+01,1.675020664384259916e+01
1.000000000000000000e+03,4.250000000000000000e+02,2.800000000000000000e+03,1.400000000000000000e+03,5.000000000000000278e-02,2.000000000000000000e+01,2.000000000000000000e+01,1.100000000000000000e+02,3.500000000000000000e+01,6.000000000000000000e+01,4.671226395686520050e+01,1.733670540349750055e+01,1.747810900444819993e+01
6.750000000000000000e+02,2.500000000000000000e+02,6.200000000000000000e+03,2.200000000000000000e+03,3.250000000000000111e-01,2.000000000000000000e+01,2.000000000000000000e+01,7.500000000000000000e+01,4.000000000000000000e+01,6.000000000000000000e+01,7.571102749088940698e+01,1.754320350850759880e+01,1.741829249033860094e+01
6.500000000000000000e+02,3.000000000000000000e+02,7.900000000000000000e+03,1.100000000000000000e+03,5.000000000000000278e-02,2.000000000000000000e+01,2.000000000000000000e+01,3.500000000000000000e+01,3.500000000000000000e+01,6.000000000000000000e+01,1.042029553107149979e+02,1.382439442978870048e+01,1.389174046788509997e+01
6.250000000000000000e+02,3.000000000000000000e+02,6.100000000000000000e+03,2.400000000000000000e+03,1.000000000000000056e-01,2.000000000000000000e+01,2.000000000000000000e+01,1.200000000000000000e+02,4.500000000000000000e+01,6.000000000000000000e+01,6.277926429964470145e+01,2.139904566521839868e+01,2.148465184034650122e+01
9.250000000000000000e+02,4.500000000000000000e+02,8.000000000000000000e+03,3.500000000000000000e+03,2.250000000000000056e-01,2.000000000000000000e+01,2.000000000000000000e+01,1.350000000000000000e+02,2.500000000000000000e+01,6.000000000000000000e+01,1.181962906252250036e+02,4.580304324798699867e+01,4.600682483814669865e+01
7.500000000000000000e+02,3.500000000000000000e+02,5.700000000000000000e+03,2.600000000000000000e+03,3.499999999999999778e-01,2.000000000000000000e+01,2.000000000000000000e+01,1.450000000000000000e+02,4.500000000000000000e+01,6.000000000000000000e+01,6.764321748645539856e+01,2.447124963075750159e+01,2.465145824487549930e+01
6.250000000000000000e+02,3.000000000000000000e+02,5.000000000000000000e+03,1.200000000000000000e+03,2.999999999999999889e-01,2.000000000000000000e+01,2.000000000000000000e+01,2.500000000000000000e+01,4.500000000000000000e+01,6.000000000000000000e+01,6.689519350770129336e+01,1.214464079087690074e+01,1.209957910058500019e+01
