5.250000000000000000e+02,2.500000000000000000e+02,8.000000000000000000e+03,2.000000000000000000e+03,3.750000000000000000e-01,2.000000000000000000e+01,2.000000000000000000e+01,5.500000000000000000e+01,4.000000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,3.499723082506350238e+02,1.831755580035649871e+02,2.254788608986659995e+02
9.250000000000000000e+02,3.750000000000000000e+02,3.700000000000000000e+03,1.100000000000000000e+03,1.000000000000000056e-01,2.000000000000000000e+01,2.000000000000000000e+01,1.350000000000000000e+02,3.500000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,1.696001352421660044e+02,9.389728568966719990e+01,9.741550530239169348e+01
8.250000000000000000e+02,3.000000000000000000e+02,4.800000000000000000e+03,1.700000000000000000e+03,1.499999999999999944e-01,2.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+02,3.000000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,2.161838718166580122e+02,1.730531100541159901e+02,1.797942977755550089e+02
7.500000000000000000e+02,3.750000000000000000e+02,3.900000000000000000e+03,1.000000000000000000e+03,3.250000000000000111e-01,2.000000000000000000e+01,2.000000000000000000e+01,6.500000000000000000e+01,4.000000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,2.034814060696049864e+02,8.545449130919369907e+01,1.088478790257329933e+02
6.000000000000000000e+02,2.500000000000000000e+02,3.800000000000000000e+03,1.000000000000000000e+03,1.749999999999999889e-01,2.000000000000000000e+01,2.000000000000000000e+01,5.500000000000000000e+01,2.500000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,1.811430567600640131e+02,1.209479664399480043e+02,1.788492251812459983e+02
5.750000000000000000e+02,3.000000000000000000e+02,3.500000000000000000e+03,1.400000000000000000e+03,2.500000000000000000e-01,2.000000000000000000e+01,2.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,1.953592791095840084e+02,9.366314365275999876e+01,1.395509320744419881e+02
8.250000000000000000e+02,2.750000000000000000e+02,7.100000000000000000e+03,1.600000000000000000e+03,2.500000000000000000e-01,2.000000000000000000e+01,2.000000000000000000e+01,1.250000000000000000e+02,3.000000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,2.593438392469050200e+02,1.690487045127810006e+02,1.761227346899289898e+02
8.250000000000000000e+02,2.750000000000000000e+02,4.100000000000000000e+03,1.100000000000000000e+03,2.250000000000000056e-01,2.000000000000000000e+01,2.000000000000000000e+01,1.050000000000000000e+02,3.000000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,2.032985496467109954e+02,1.340788068016190095e+02,1.285307383301569928e+02
9.500000000000000000e+02,3.250000000000000000e+02,2.500000000000000000e+03,1.100000000000000000e+03,4.000000000000000222e-01,2.000000000000000000e+01,2.000000000000000000e+01,8.500000000000000000e+01,4.000000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,1.575912152057229889e+02,9.185277589850869617e+01,9.455872517663179622e+01
8.000000000000000000e+02,3.250000000000000000e+02,7.300000000000000000e+03,1.700000000000000000e+03,5.000000000000000278e-02,2.000000000000000000e+01,2.000000000000000000e+01,6.000000000000000000e+01,4.500000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,2.980464712902440283e+02,2.040973632776060072e+02,1.677535084617910002e+02
6.000000000000000000e+02,2.500000000000000000e+02,4.900000000000000000e+03,2.200000000000000000e+03,3.750000000000000000e-01,2.000000000000000000e+01,2.000000000000000000e+01,6.000000000000000000e+01,2.500000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,2.179305337938010041e+02,1.674609666091230054e+02,1.559151734852200093e+02
8.750000000000000000e+02,3.500000000000000000e+02,6.100000000000000000e+03,1.700000000000000000e+03,4.249999999999999889e-01,2.000000000000000000e+01,2.000000000000000000e+01,6.000000000000000000e+01,3.000000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,3.348248632391429851e+02,1.733715581679479953e+02,1.848963075564049916e+02
8.250000000000000000e+02,2.750000000000000000e+02,7.600000000000000000e+03,2.300000000000000000e+03,4.249999999999999889e-01,2.000000000000000000e+01,2.000000000000000000e+01,3.000000000000000000e+01,4.500000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,4.179851928108649872e+02,1.818359135586030106e+02,1.654865954994340029e+02
9.500000000000000000e+02,4.500000000000000000e+02,5.300000000000000000e+03,2.000000000000000000e+03,2.500000000000000000e-01,2.000000000000000000e+01,2.000000000000000000e+01,4.000000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,3.281949354423960017e+02,1.366747862534469959e+02,1.698095077357390039e+02
5.750000000000000000e+02,3.000000000000000000e+02,5.200000000000000000e+03,1.500000000000000000e+03,4.000000000000000222e-01,2.000000000000000000e+01,2.000000000000000000e+01,1.150000000000000000e+02,2.500000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,2.476100126566979895e+02,1.979025143168560135e+02,9.859583065866979723e+01
7.750000000000000000e+02,3.250000000000000000e+02,6.100000000000000000e+03,2.600000000000000000e+03,4.000000000000000222e-01,2.000000000000000000e+01,2.000000000000000000e+01,1.050000000000000000e+02,3.000000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,2.573423309533409906e+02,2.679305563378729858e+02,2.419210913427949947e+02
8.000000000000000000e+02,3.750000000000000000e+02,2.900000000000000000e+03,1.100000000000000000e+03,1.499999999999999944e-01,2.000000000000000000e+01,2.000000000000000000e+01,1.250000000000000000e+02,3.000000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,1.374705035377249942e+02,1.069660674376570029e+02,1.018477804535319962e+02
9.250000000000000000e+02,4.000000000000000000e+02,4.800000000000000000e+03,2.100000000000000000e+03,1.000000000000000056e-01,2.000000000000000000e+01,2.000000000000000000e+01,7.000000000000000000e+01,4.000000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,1.931426780671689869e+02,1.577174981919120000e+02,1.718442720622460058e+02
5.250000000000000000e+02,2.500000000000000000e+02,8.000000000000000000e+03,1.900000000000000000e+03,3.499999999999999778e-01,2.000000000000000000e+01,2.000000000000000000e+01,3.000000000000000000e+01,2.500000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,3.795598306144589742e+02,1.976625252917959870e+02,1.741021173823050106e+02
5.000000000000000000e+02,2.500000000000000000e+02,6.800000000000000000e+03,1.200000000000000000e+03,2.999999999999999889e-01,2.000000000000000000e+01,2.000000000000000000e+01,8.500000000000000000e+01,4.000000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,2.785961552833539940e+02,1.663461460576799880e+02,1.682120852986290060e+02
8.500000000000000000e+02,4.000000000000000000e+02,7.100000000000000000e+03,2.800000000000000000e+03,4.000000000000000222e-01,2.000000000000000000e+01,2.000000000000000000e+01,1.500000000000000000e+02,4.500000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,3.058649265617020205e+02,2.138564232360859876e+02,2.341212163983549885e+02
6.250000000000000000e+02,3.000000000000000000e+02,6.300000000000000000e+03,2.100000000000000000e+03,1.499999999999999944e-01,2.000000000000000000e+01,2.000000000000000000e+01,5.500000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,2.767670629332779981e+02,1.792987222014859867e+02,1.970205770763849955e+02
9.250000000000000000e+02,3.500000000000000000e+02,2.600000000000000000e+03,1.100000000000000000e+03,3.250000000000000111e-01,2.000000000000000000e+01,2.000000000000000000e+01,1.100000000000000000e+02,4.500000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,1.586552878331069962e+02,7.548051976404529739e+01,8.168183013158980543e+01
7.750000000000000000e+02,3.250000000000000000e+02,6.500000000000000000e+03,2.000000000000000000e+03,2.000000000000000111e-01,2.000000000000000000e+01,2.000000000000000000e+01,7.500000000000000000e+01,4.000000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,2.766780103471959933e+02,1.652774743507150106e+02,1.860960661911499869e+02
5.250000000000000000e+02,2.500000000000000000e+02,2.700000000000000000e+03,1.200000000000000000e+03,7.499999999999999722e-02,2.000000000000000000e+01,2.000000000000000000e+01,8.000000000000000000e+01,3.500000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,1.251180601519489954e+02,1.238939894820999967e+02,1.058236616357019955e+02
5.500000000000000000e+02,2.500000000000000000e+02,5.000000000000000000e+03,1.000000000000000000e+03,3.750000000000000000e-01,2.000000000000000000e+01,2.000000000000000000e+01,1.150000000000000000e+02,3.500000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,2.808755579657429848e+02,1.383427545350880052e+02,1.659076746480430131e+02
5.500000000000000000e+02,2.750000000000000000e+02,4.300000000000000000e+03,1.200000000000000000e+03,3.750000000000000000e-01,2.000000000000000000e+01,2.000000000000000000e+01,8.500000000000000000e+01,3.500000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,1.596244277512429903e+02,1.240130350609869936e+02,1.221056162894939945e+02
8.000000000000000000e+02,4.000000000000000000e+02,4.800000000000000000e+03,1.300000000000000000e+03,1.499999999999999944e-01,2.000000000000000000e+01,2.000000000000000000e+01,3.000000000000000000e+01,4.500000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,2.883396722228549720e+02,1.311284489252390131e+02,1.317051708406629871e+02
7.750000000000000000e+02,4.000000000000000000e+02,5.300000000000000000e+03,2.000000000000000000e+03,1.499999999999999944e-01,2.000000000000000000e+01,2.000000000000000000e+01,1.400000000000000000e+02,4.500000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,2.041720012268810081e+02,1.617097834164999881e+02,1.439563567708769938e+02
8.750000000000000000e+02,4.250000000000000000e+02,6.100000000000000000e+03,2.900000000000000000e+03,1.250000000000000000e-01,2.000000000000000000e+01,2.000000000000000000e+01,6.000000000000000000e+01,2.500000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,3.450359484095490075e+02,2.650410278450319765e+02,2.553401561936179860e+02
7.000000000000000000e+02,3.000000000000000000e+02,7.200000000000000000e+03,1.200000000000000000e+03,3.499999999999999778e-01,2.000000000000000000e+01,2.000000000000000000e+01,1.300000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,2.814900671700950170e+02,1.841164696253659940e+02,1.070771212087840070e+02
7.250000000000000000e+02,3.250000000000000000e+02,6.800000000000000000e+03,2.200000000000000000e+03,7.499999999999999722e-02,2.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,3.000000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,2.499114268265840053e+02,1.626960453161129863e+02,1.836538800777269955e+02
8.750000000000000000e+02,3.500000000000000000e+02,4.200000000000000000e+03,1.000000000000000000e+03,2.250000000000000056e-01,2.000000000000000000e+01,2.000000000000000000e+01,7.000000000000000000e+01,2.500000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,1.536956964478669931e+02,1.463008734003470011e+02,1.420224092224850096e+02
9.500000000000000000e+02,2.500000000000000000e+02,4.200000000000000000e+03,1.000000000000000000e+03,3.750000000000000000e-01,2.000000000000000000e+01,2.000000000000000000e+01,3.000000000000000000e+01,2.500000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,2.717994589813769721e+02,1.310161572764770028e+02,1.397929771145689983e+02
7.750000000000000000e+02,2.750000000000000000e+02,4.700000000000000000e+03,1.600000000000000000e+03,1.250000000000000000e-01,2.000000000000000000e+01,2.000000000000000000e+01,1.100000000000000000e+02,2.500000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,1.865704789709270131e+02,1.665310909466049907e+02,1.261242529880260008e+02
9.500000000000000000e+02,4.750000000000000000e+02,4.100000000000000000e+03,1.000000000000000000e+03,3.499999999999999778e-01,2.000000000000000000e+01,2.000000000000000000e+01,8.000000000000000000e+01,4.000000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,2.180086599476940137e+02,8.332819607119219540e+01,1.029494561187970021e+02
9.750000000000000000e+02,4.500000000000000000e+02,6.100000000000000000e+03,1.100000000000000000e+03,4.249999999999999889e-01,2.000000000000000000e+01,2.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,3.288284835593399862e+02,1.596371021763359863e+02,1.387988555190549960e+02
6.500000000000000000e+02,3.000000000000000000e+02,6.000000000000000000e+03,2.100000000000000000e+03,1.000000000000000056e-01,2.000000000000000000e+01,2.000000000000000000e+01,3.500000000000000000e+01,2.500000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,3.609086681233350191e+02,2.031080463777190062e+02,2.048525021071419872e+02
9.250000000000000000e+02,3.750000000000000000e+02,5.400000000000000000e+03,1.900000000000000000e+03,3.750000000000000000e-01,2.000000000000000000e+01,2.000000000000000000e+01,3.000000000000000000e+01,4.500000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,3.353237102454889964e+02,1.615641802496039929e+02,1.531871271011569888e+02
6.500000000000000000e+02,2.750000000000000000e+02,4.900000000000000000e+03,1.100000000000000000e+03,4.000000000000000222e-01,2.000000000000000000e+01,2.000000000000000000e+01,4.500000000000000000e+01,3.500000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,3.267818792995880131e+02,1.183551588799810048e+02,1.825421129278240073e+02
9.250000000000000000e+02,3.000000000000000000e+02,5.900000000000000000e+03,1.100000000000000000e+03,3.250000000000000111e-01,2.000000000000000000e+01,2.000000000000000000e+01,1.400000000000000000e+02,3.500000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,3.066675882200049728e+02,1.543823796638070007e+02,1.726674992118649925e+02
1.000000000000000000e+03,4.250000000000000000e+02,3.800000000000000000e+03,1.800000000000000000e+03,2.750000000000000222e-01,2.000000000000000000e+01,2.000000000000000000e+01,1.500000000000000000e+02,2.500000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,1.638568208399979937e+02,1.645250909178500081e+02,1.314322456182489987e+02
8.750000000000000000e+02,3.250000000000000000e+02,7.300000000000000000e+03,1.800000000000000000e+03,1.749999999999999889e-01,2.000000000000000000e+01,2.000000000000000000e+01,1.450000000000000000e+02,4.000000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,3.006572451414959914e+02,2.232343311514829907e+02,2.102805243410859930e+02
9.750000000000000000e+02,2.750000000000000000e+02,3.900000000000000000e+03,1.700000000000000000e+03,4.249999999999999889e-01,2.000000000000000000e+01,2.000000000000000000e+01,1.350000000000000000e+02,3.000000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,1.951635770761170079e+02,1.026480983582959965e+02,1.251325550525610026e+02
6.750000000000000000e+02,2.750000000000000000e+02,5.900000000000000000e+03,2.700000000000000000e+03,3.499999999999999778e-01,2.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,4.500000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,2.835213086820049853e+02,1.956759753053190138e+02,2.466778378158439864e+02
5.000000000000000000e+02,2.500000000000000000e+02,2.800000000000000000e+03,1.000000000000000000e+03,1.250000000000000000e-01,2.000000000000000000e+01,2.000000000000000000e+01,9.500000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,1.039346507613939963e+02,1.082554186592559944e+02,1.022560154776220003e+02
8.750000000000000000e+02,2.500000000000000000e+02,4.600000000000000000e+03,1.100000000000000000e+03,2.250000000000000056e-01,2.000000000000000000e+01,2.000000000000000000e+01,1.300000000000000000e+02,2.500000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,1.899390593930619957e+02,1.008381731699570025e+02,1.085983637677120015e+02
5.750000000000000000e+02,2.750000000000000000e+02,2.700000000000000000e+03,1.400000000000000000e+03,1.000000000000000056e-01,2.000000000000000000e+01,2.000000000000000000e+01,7.000000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,1.302871793447550033e+02,1.303267082605019880e+02,1.054243473292870021e+02
5.750000000000000000e+02,3.000000000000000000e+02,2.500000000000000000e+03,1.300000000000000000e+03,4.249999999999999889e-01,2.000000000000000000e+01,2.000000000000000000e+01,1.300000000000000000e+02,3.500000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,1.133405086328159967e+02,1.151262166904789979e+02,1.043739515724739988e+02
8.500000000000000000e+02,2.750000000000000000e+02,3.600000000000000000e+03,1.700000000000000000e+03,3.499999999999999778e-01,2.000000000000000000e+01,2.000000000000000000e+01,2.500000000000000000e+01,2.500000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,2.522730803110389957e+02,1.596793864700300105e+02,1.324642102701340036e+02
6.000000000000000000e+02,2.750000000000000000e+02,2.600000000000000000e+03,1.200000000000000000e+03,4.000000000000000222e-01,2.000000000000000000e+01,2.000000000000000000e+01,1.500000000000000000e+02,4.500000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,1.286550527639309962e+02,8.243378760421080642e+01,9.403663552284039895e+01
8.750000000000000000e+02,3.750000000000000000e+02,5.700000000000000000e+03,2.400000000000000000e+03,2.250000000000000056e-01,2.000000000000000000e+01,2.000000000000000000e+01,6.500000000000000000e+01,3.500000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,3.707601987770789833e+02,1.993525841427079968e+02,2.101557264711549919e+02
5.750000000000000000e+02,3.000000000000000000e+02,3.500000000000000000e+03,1.300000000000000000e+03,1.000000000000000056e-01,2.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+02,4.000000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,1.547442571943639962e+02,1.327047172374770128e+02,1.465331711673200061e+02
8.500000000000000000e+02,4.250000000000000000e+02,7.200000000000000000e+03,3.500000000000000000e+03,4.000000000000000222e-01,2.000000000000000000e+01,2.000000000000000000e+01,3.500000000000000000e+01,4.500000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,3.587437713044869838e+02,2.289200700418510053e+02,2.060706317506580092e+02
5.500000000000000000e+02,2.750000000000000000e+02,5.500000000000000000e+03,2.100000000000000000e+03,3.750000000000000000e-01,2.000000000000000000e+01,2.000000000000000000e+01,5.000000000000000000e+01,4.500000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,3.179778011296319846e+02,2.407746792201469930e+02,1.799562598116160075e+02
5.500000000000000000e+02,2.500000000000000000e+02,6.900000000000000000e+03,2.600000000000000000e+03,2.750000000000000222e-01,2.000000000000000000e+01,2.000000000000000000e+01,6.000000000000000000e+01,4.500000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,3.332810574650180229e+02,2.007054258641369984e+02,2.125770203822860083e+02
5.250000000000000000e+02,2.500000000000000000e+02,5.200000000000000000e+03,1.300000000000000000e+03,7.499999999999999722e-02,2.000000000000000000e+01,2.000000000000000000e+01,1.150000000000000000e+02,3.500000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,2.730148298999660028e+02,1.489774598274310051e+02,1.685876427070070065e+02
9.750000000000000000e+02,4.250000000000000000e+02,6.600000000000000000e+03,3.100000000000000000e+03,3.750000000000000000e-01,2.000000000000000000e+01,2.000000000000000000e+01,6.500000000000000000e+01,2.500000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,3.274959810989740276e+02,2.231417570367119936e+02,2.249689585841819905e+02
9.250000000000000000e+02,3.250000000000000000e+02,7.300000000000000000e+03,2.500000000000000000e+03,1.499999999999999944e-01,2.000000000000000000e+01,2.000000000000000000e+01,8.500000000000000000e+01,3.000000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,3.937204214082499902e+02,2.460968553820490001e+02,2.380617322570140004e+02
6.000000000000000000e+02,2.500000000000000000e+02,5.200000000000000000e+03,1.000000000000000000e+03,5.000000000000000278e-02,2.000000000000000000e+01,2.000000000000000000e+01,1.350000000000000000e+02,3.500000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,2.416077373322999904e+02,9.948581029359290540e+01,1.448903459800069982e+02
8.500000000000000000e+02,2.500000000000000000e+02,4.400000000000000000e+03,2.000000000000000000e+03,4.000000000000000222e-01,2.000000000000000000e+01,2.000000000000000000e+01,1.250000000000000000e+02,3.500000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,1.889957162280379919e+02,2.122547285357589999e+02,2.311025774800999955e+02
7.250000000000000000e+02,3.250000000000000000e+02,5.100000000000000000e+03,1.000000000000000000e+03,2.000000000000000111e-01,2.000000000000000000e+01,2.000000000000000000e+01,1.250000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,2.612525925882599722e+02,1.276260726778439931e+02,1.022261068621020002e+02
6.750000000000000000e+02,3.500000000000000000e+02,6.100000000000000000e+03,2.400000000000000000e+03,4.249999999999999889e-01,2.000000000000000000e+01,2.000000000000000000e+01,1.300000000000000000e+02,2.500000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,2.357951901456370081e+02,1.954254759062469873e+02,1.622454921327330055e+02
9.500000000000000000e+02,3.750000000000000000e+02,5.600000000000000000e+03,2.600000000000000000e+03,2.000000000000000111e-01,2.000000000000000000e+01,2.000000000000000000e+01,8.500000000000000000e+01,3.000000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,2.827534546326190252e+02,2.150138129358419974e+02,2.172592502149929885e+02
1.000000000000000000e+03,3.500000000000000000e+02,4.900000000000000000e+03,2.200000000000000000e+03,3.499999999999999778e-01,2.000000000000000000e+01,2.000000000000000000e+01,6.000000000000000000e+01,3.500000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,2.330354848370209879e+02,1.049492485460770013e+02,1.838420554006399925e+02
8.000000000000000000e+02,3.000000000000000000e+02,2.700000000000000000e+03,1.200000000000000000e+03,4.000000000000000222e-01,2.000000000000000000e+01,2.000000000000000000e+01,7.000000000000000000e+01,3.000000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,1.458993792436409933e+02,1.106701293715260022e+02,1.241029299548009988e+02
7.750000000000000000e+02,4.000000000000000000e+02,5.800000000000000000e+03,1.400000000000000000e+03,1.250000000000000000e-01,2.000000000000000000e+01,2.000000000000000000e+01,1.400000000000000000e+02,2.500000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,2.313073804598080017e+02,2.091291837481890070e+02,1.695888480464790007e+02
5.000000000000000000e+02,2.500000000000000000e+02,7.900000000000000000e+03,2.000000000000000000e+03,3.250000000000000111e-01,2.000000000000000000e+01,2.000000000000000000e+01,2.500000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,4.688647433994930225e+02,1.657789344981370050e+02,2.045847001376440062e+02
1.000000000000000000e+03,4.250000000000000000e+02,2.800000000000000000e+03,1.400000000000000000e+03,5.000000000000000278e-02,2.000000000000000000e+01,2.000000000000000000e+01,1.100000000000000000e+02,3.500000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,1.817416335411940054e+02,8.099187079003370116e+01,1.278432093943490031e+02
